"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"170131","AT 2025M","03:02:12.910","+13:18:44.65","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25k","PS2 - GPC2","","1","1","","21.05","w-P1","2025-01-01 05:12:26.208","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170124","AT 2025L","02:31:34.366","-23:00:40.20","","","","","YSE, ATLAS, ZTF","Pan-STARRS, ATLAS, ZTF","","ATLAS, Pan-STARRS, ZTF","PS25e","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam, PS2 - GPC2","","1","1","","18.94","g-P1","2025-01-02 05:42:39.744","YSE_Bot1","","","2025TNSTR..23....1J","","",""
"170117","AT 2025K","22:08:54.639","+67:37:10.20","","","","","LAST","LAST","","LAST","","LAST - LAST-Cam","","1","1","","19.07","Clear-","2025-01-01 16:03:04.320","LAST_Bot1","","","2025TNSTR..21....1K","","",""
"170110","AT 2025J","02:49:04.627","-22:14:01.10","","","","","ATLAS, YSE","ATLAS, Pan-STARRS","","ATLAS, Pan-STARRS","ATLAS25abj","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, PS2 - GPC2","","1","1","","18.584","orange-ATLAS","2025-01-02 01:49:03.936","ATLAS_Bot1","","","2025TNSTR..18....1T","","",""
"170102","AT 2025I","09:55:46.313","-18:21:50.82","","","","","YSE","Pan-STARRS","","Pan-STARRS","PS25a","PS2 - GPC2","","1","1","","20.46","i-P1","2025-01-01 12:25:44.832","YSE_Bot1","","","2025TNSTR..23....1J","","",""
"170097","AT 2025H","12:20:12.924","+28:29:09.43","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS, ZTF","ATLAS25aas","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.302","orange-ATLAS","2025-01-01 13:40:35.040","ATLAS_Bot1","","","2025TNSTR...2....1T","","",""
"170092","AT 2025G","05:59:15.118","+13:32:28.72","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aap","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01","","1","1","","19.287","orange-ATLAS","2025-01-01 09:54:11.232","ATLAS_Bot1","","","2025TNSTR...2....1T","","",""
"170091","AT 2025F","07:37:02.799","-01:43:56.69","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aan","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02","","1","1","","19.451","orange-ATLAS","2025-01-01 12:56:52.800","ATLAS_Bot1","","","2025TNSTR...2....1T","","",""
"170090","AT 2025E","07:58:38.650","+07:57:47.63","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS, ZTF","ATLAS25aam","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","19.359","orange-ATLAS","2025-01-01 13:23:38.976","ATLAS_Bot1","","","2025TNSTR...2....1T","","",""
"170089","AT 2025D","05:45:53.020","+01:52:30.61","","","","","ATLAS, ALeRCE","ATLAS, ZTF","","ATLAS, ZTF","ATLAS25aal","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","19.079","orange-ATLAS","2025-01-01 12:50:09.312","ATLAS_Bot1","","","2025TNSTR...2....1T","","",""
"170062","AT 2025C","11:31:47.442","+45:17:42.59","","","SDSS J113147.57+451742.8","","ALeRCE","ZTF","","ZTF","ZTF24acabzjg","P48 - ZTF-Cam","","1","1","","19.8887","g-ZTF","2025-01-01 11:16:38.004","ALeRCE","","","2025TNSTR...1....1F","","",""
"170052","AT 2025B","12:23:20.127","-45:16:23.29","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aaf","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","18.864","orange-ATLAS","2025-01-01 07:44:15.360","ATLAS_Bot1","","","2025TNSTR...2....1T","","",""
"170043","AT 2025A","11:28:40.911","+44:40:27.78","","","SDSS J112840.87+444023.2","0.161597","SGLF","ZTF","","SIRAH, ZTF","ZTF24abzvsbq","P48 - ZTF-Cam","","1","1","","19.96","g-ZTF","2025-01-01 11:16:38.000","Ismael Perez-Fournon","","","2025TNSTR...5....1P","","",""
"170293","AT 2024agms","13:10:30.972","-42:42:51.34","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J131030.97-424251.3","BG2 - BlackGEM-Cam2, BG3 - BlackGEM-Cam3","","1","1","","20.01","BG-q-BlackGem","2024-12-21 08:22:10.000","BlackGEM_Bot1","","","","","",""
"170288","AT 2024agmr","09:27:03.426","+38:22:17.62","","","","","ZTF","ZTF","","ZTF","ZTF24acabsaw","P48 - ZTF-Cam","","1","1","","20.122","g-ZTF","2024-12-30 10:48:17.003","Fritz","","","","","",""
"170286","AT 2024agmq","00:30:32.634","+53:53:30.16","","","","","ZTF","ZTF","","ZTF","ZTF24acadkhh","P48 - ZTF-Cam","","1","1","","20.1366","r-ZTF","2024-12-29 03:07:17.002","Fritz","","","","","",""
"170285","AT 2024agmp","16:03:14.427","+61:24:48.00","","","","","ZTF","ZTF","","ZTF","ZTF24acacfcb","P48 - ZTF-Cam","","1","1","","20.434","g-ZTF","2024-12-30 13:17:18.997","Fritz","","","","","",""
"170278","AT 2024agmo","11:20:14.980","+14:03:45.15","","","","","YSE","Pan-STARRS","","Pan-STARRS","PS24ofu","PS1 - GPC1","","1","1","","20.48","i-P1","2024-12-26 14:46:31.296","YSE_Bot1","","","2025TNSTR..60....1J","","",""
"170277","AT 2024agmn","12:47:05.267","+20:58:35.62","","","","","YSE","Pan-STARRS","","Pan-STARRS","PS24oft","PS1 - GPC1","","1","1","","20.4","g-P1","2024-12-31 15:37:52.320","YSE_Bot1","","","2025TNSTR..60....1J","","",""
"170262","AT 2024agmm","08:25:52.343","-05:41:07.40","","","","","ZTF","ZTF","","ZTF","ZTF24acahcon","P48 - ZTF-Cam","","1","1","","20.4362","g-ZTF","2024-12-31 09:26:23.003","Fritz","","","2025TNSTR..61....1S","","",""
"170261","AT 2024agml","09:13:41.954","+41:21:38.82","","","","","ZTF","ZTF","","ZTF","ZTF24abzynpy","P48 - ZTF-Cam","","1","1","","19.8412","g-ZTF","2024-12-30 05:45:25.001","Fritz","","","2025TNSTR..61....1S","","",""
"170260","AT 2024agmk","11:40:10.599","+31:53:41.68","","","","","ZTF","ZTF","","ZTF","ZTF24acahtsl","P48 - ZTF-Cam","","1","1","","20.3801","g-ZTF","2024-12-30 11:23:58.004","Fritz","","","2025TNSTR..61....1S","","",""
"170259","AT 2024agmj","12:19:09.660","+04:30:20.12","","","","","ZTF","ZTF","","ZTF","ZTF24abzwwli","P48 - ZTF-Cam","","1","1","","20.3959","g-ZTF","2024-12-29 13:03:59.002","Fritz","","","2025TNSTR..61....1S","","",""
"170258","AT 2024agmi","11:38:06.455","+15:33:57.43","","","","","ZTF","ZTF","","ZTF","ZTF24acabzkx","P48 - ZTF-Cam","","1","1","","20.013","g-ZTF","2024-12-30 11:28:48.999","Fritz","","","2025TNSTR..61....1S","","",""
"170253","AT 2024agmh","06:59:54.736","-19:10:23.91","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25afd","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.145","cyan-ATLAS","2024-12-31 01:30:57.888","ATLAS_Bot1","","","2025TNSTR..56....1T","","",""
"170248","AT 2024agmg","03:19:24.607","-28:23:50.48","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J031924.60-282350.4","BG4 - BlackGEM-Cam4","","1","1","","20.22","BG-q-BlackGem","2024-12-30 01:31:05.000","BlackGEM_Bot1","","","2025TNSTR..45....1T","","",""
"170244","AT 2024agmf","23:51:48.913","+20:01:10.61","","","SDSS J235148.81+200111.0","","ALeRCE","ZTF","","ZTF","ZTF25aaacure","P48 - ZTF-Cam","","1","1","","20.4242","r-ZTF","2024-12-29 02:40:32.002","ALeRCE","","","2025TNSTR..43....1F","","",""
"170243","AT 2024agme","01:14:56.385","+34:05:14.29","","","SDSS J011456.48+340514.4","","ALeRCE","ZTF","","ZTF","ZTF25aaadbif","P48 - ZTF-Cam","","1","1","","20.2052","g-ZTF","2024-12-31 05:21:36.999","ALeRCE","","","2025TNSTR..43....1F","","",""
"170238","AT 2024agmd","04:33:09.606","-03:15:15.50","","","","","ALeRCE","ZTF","","ZTF","ZTF25aaallgo","P48 - ZTF-Cam","","1","1","","20.3473","g-ZTF","2024-12-30 05:19:12.996","ALeRCE","","","2025TNSTR..43....1F","","",""
"170233","AT 2024agmc","07:50:54.996","-16:23:04.16","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24sdb","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.351","cyan-ATLAS","2024-12-31 22:05:18.240","ATLAS_Bot1","","","2025TNSTR..44....1T","","",""
"170232","AT 2024agmb","09:43:09.773","+42:56:27.64","","","","","ZTF","ZTF","","ZTF","ZTF24abzvqsl","P48 - ZTF-Cam","","1","1","","20.4884","g-ZTF","2024-12-21 09:11:47.002","Fritz","","","2025TNSTR..49....1S","","",""
"170230","AT 2024agma","16:16:16.371","+34:53:36.55","","","","","ZTF","ZTF","","ZTF","ZTF24acahwtt","P48 - ZTF-Cam","","1","1","","19.7728","r-ZTF","2024-12-31 12:49:35.002","Fritz","","","2025TNSTR..49....1S","","",""
"170229","AT 2024aglz","17:15:18.562","+05:59:58.19","","","","","ZTF","ZTF","","ZTF","ZTF24abzxagd","P48 - ZTF-Cam","","1","1","","18.9907","r-ZTF","2024-12-29 13:44:25.002","Fritz","","","2025TNSTR..49....1S","","",""
"170228","AT 2024agly","15:35:52.349","+14:31:04.00","","","","","ZTF","ZTF","","ZTF","ZTF24acahvpc","P48 - ZTF-Cam","","1","1","","16.9316","r-ZTF","2024-12-31 12:42:47.998","Fritz","","","2025TNSTR..51....1S","","",""
"170220","AT 2024aglw","11:06:00.553","+44:55:27.65","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF25aaajudz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.6753","g-ZTF","2024-12-31 09:18:45.999","Fritz","","","2025TNSTR..49....1S","","",""
"170219","AT 2024aglv","09:00:33.792","+41:06:39.83","","","","","ZTF","ZTF","","ZTF","ZTF25aaaprnu","P48 - ZTF-Cam","","1","1","","20.8357","g-ZTF","2024-12-29 10:33:35.999","Fritz","","","2025TNSTR..49....1S","","",""
"170212","AT 2024aglu","07:03:49.706","+21:02:12.15","","","","","ZTF","ZTF","","ZTF","ZTF25aaaocao","P48 - ZTF-Cam","","1","1","","20.199","r-ZTF","2024-12-27 09:08:03.001","Fritz","","","2025TNSTR..49....1S","","",""
"170211","AT 2024aglt","09:37:01.680","+11:09:10.42","","","","","ZTF","ZTF","","ZTF","ZTF24acabyjf","P48 - ZTF-Cam","","1","1","","19.7121","g-ZTF","2024-12-30 11:05:58.997","Fritz","","","2025TNSTR..49....1S","","",""
"170210","AT 2024agls","10:41:43.834","-00:15:57.34","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF25aaaoxjm","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","20.0074","g-ZTF","2024-12-31 11:25:15.997","Fritz","","","2025TNSTR..49....1S","","",""
"170207","AT 2024aglr","23:07:57.896","+25:03:41.13","","","","","ZTF","ZTF","","ZTF","ZTF25aaaalin","P48 - ZTF-Cam","","1","1","","20.8766","g-ZTF","2024-12-31 02:29:48.001","Fritz","","","2025TNSTR..49....1S","","",""
"170204","AT 2024aglq","02:32:46.656","+09:28:19.25","","","","","ZTF","ZTF","","ZTF","ZTF24acacxtt","P48 - ZTF-Cam","","1","1","","20.7931","g-ZTF","2024-12-29 05:55:20.997","Fritz","","","2025TNSTR..49....1S","","",""
"170203","AT 2024aglp","02:37:45.710","+18:47:36.01","","","","","ZTF","ZTF","","ZTF","ZTF25aaalevu","P48 - ZTF-Cam","","1","1","","20.21","g-ZTF","2024-12-31 05:09:18.996","Fritz","","","2025TNSTR..49....1S","","",""
"170202","AT 2024aglo","01:16:37.842","+05:49:09.89","","","","","ZTF","ZTF","","ZTF","ZTF24abzqznr","P48 - ZTF-Cam","","1","1","","19.9312","r-ZTF","2024-12-29 03:29:58.001","Fritz","","","2025TNSTR..49....1S","","",""
"170201","AT 2024agln","03:58:23.887","+20:16:41.91","","","","","ZTF","ZTF","","ZTF","ZTF25aaabikb","P48 - ZTF-Cam","","1","1","","20.8645","g-ZTF","2024-12-31 05:37:35.002","Fritz","","","2025TNSTR..49....1S","","",""
"170199","AT 2024aglm","08:01:31.741","-06:18:01.60","","","","","ZTF","ZTF","","ZTF","ZTF24acahbvv","P48 - ZTF-Cam","","1","1","","20.0906","g-ZTF","2024-12-31 09:27:44.003","Fritz","","","2025TNSTR..49....1S","","",""
"170197","AT 2024agll","10:32:15.189","+40:10:13.42","","","","","ZTF","ZTF","","ZTF","ZTF25aaajuyx","P48 - ZTF-Cam","","1","1","","19.3058","g-ZTF","2024-12-31 11:14:12.998","Fritz","","","2025TNSTR..49....1S","","",""
"170196","AT 2024aglk","04:36:32.111","-16:24:02.95","","","","","ZTF","ZTF","","ZTF","ZTF25aaabfke","P48 - ZTF-Cam","","1","1","","20.2101","g-ZTF","2024-12-31 05:33:28.995","Fritz","","","2025TNSTR..49....1S","","",""
"170187","AT 2024aglj","00:40:38.850","+23:04:08.70","","","SDSS J004039.02+230407.8","","ALeRCE","ZTF","","ZTF","ZTF24abzxgoy","P48 - ZTF-Cam","","1","1","","20.427","g-ZTF","2024-12-29 06:20:13.004","ALeRCE","","","2025TNSTR..27....1M","","",""
"170186","AT 2024agli","12:44:10.693","+27:09:05.93","","","WISEA J124410.72+270906.3","","ALeRCE","ZTF","","ZTF","ZTF24acacekv","P48 - ZTF-Cam","","1","1","","20.1403","g-ZTF","2024-12-30 12:59:01.000","ALeRCE","","","2025TNSTR..27....1M","","",""
"170185","AT 2024aglh","00:31:44.319","+22:01:48.13","","","SDSS J003144.33+220149.7","","ALeRCE","ZTF","","ZTF","ZTF25aaaapes","P48 - ZTF-Cam","","1","1","","20.3088","r-ZTF","2024-12-31 03:06:14.000","ALeRCE","","","2025TNSTR..27....1M","","",""
"170183","AT 2024aglg","02:26:34.188","-17:57:07.60","","","SDSS J022634.20-175708.2","","ALeRCE","ZTF","","ZTF","ZTF25aaacrri","P48 - ZTF-Cam","","1","1","","20.1072","g-ZTF","2024-12-28 03:24:27.996","ALeRCE","","","2025TNSTR..27....1M","","",""
"170181","AT 2024aglf","20:27:13.620","-66:10:48.50","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25aap","Gaia - Gaia-photometric","","1","1","","14.78","G-Gaia","2024-12-31 18:43:12.000","Gaia_Bot1","","","2025TNSTR..29....1H","","",""
"170176","AT 2024agle","13:01:26.293","+77:01:04.94","","","","","ZTF","ZTF","","ZTF","ZTF25aaagbkt","P48 - ZTF-Cam","","1","1","","19.9387","r-ZTF","2024-12-30 07:52:27.001","Fritz","","","2025TNSTR..36....1S","","",""
"170170","AT 2024agld","01:13:51.246","-31:47:30.01","","","","","ATLAS, BlackGEM","ATLAS, BlackGEM","","ATLAS, BlackGEM","ATLAS25aco","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, BG4 - BlackGEM-Cam4","","1","1","","18.947","cyan-ATLAS","2024-12-31 19:33:14.400","ATLAS_Bot1","","","2025TNSTR..28....1T","","",""
"170168","AT 2024aglb","21:15:41.140","-58:40:54.70","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25aai","Gaia - Gaia-photometric","","1","1","","15.37","G-Gaia","2024-12-30 23:05:16.800","Gaia_Bot1","","","2025TNSTR..29....1H","","",""
"170167","AT 2024agla","13:26:49.230","-52:56:23.68","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25aah","Gaia - Gaia-photometric","","1","1","","16.64","G-Gaia","2024-12-30 22:10:33.600","Gaia_Bot1","","","2025TNSTR..29....1H","","",""
"170166","AT 2024agkz","12:06:45.140","+24:36:24.42","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25u","PS2 - GPC2","","1","1","","21.19","w-P1","2024-12-30 13:47:29.760","PS1_Bot1","","","2025TNSTR..32....1C","","",""
"170164","AT 2024agky","09:21:48.929","-33:19:09.12","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25acl","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.194","cyan-ATLAS","2024-12-31 23:29:25.728","ATLAS_Bot1","","","2025TNSTR..28....1T","","",""
"170162","AT 2024agkx","08:38:37.482","+29:25:40.45","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF24abzvvyt","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","20.028","g-ZTF","2024-12-29 10:32:37.999","Fritz","","","2025TNSTR..36....1S","","",""
"170160","AT 2024agkv","07:23:43.456","+43:56:11.16","","","","","ZTF","ZTF","","ZTF","ZTF19aclycta","P48 - ZTF-Cam","","1","1","","20.1672","g-ZTF","2024-12-23 08:09:03.003","Fritz","","","2025TNSTR..36....1S","","",""
"170159","AT 2024agku","10:42:13.487","+41:36:39.41","","","","","ZTF","ZTF","","ZTF","ZTF20acnozvg","P48 - ZTF-Cam","","1","1","","19.4195","g-ZTF","2024-12-30 11:19:52.999","Fritz","","","2025TNSTR..36....1S","","",""
"170158","AT 2024agkt","22:41:27.037","+01:03:27.65","","","","","ZTF","ZTF","","ZTF","ZTF25aaaaguu","P48 - ZTF-Cam","","1","1","","20.073","g-ZTF","2024-12-21 02:09:00.999","Fritz","","","2025TNSTR..36....1S","","",""
"170157","AT 2024agks","22:37:34.805","-02:51:07.73","","","","","ZTF","ZTF","","ZTF","ZTF25aaaagyv","P48 - ZTF-Cam","","1","1","","20.3568","g-ZTF","2024-12-30 02:18:27.999","Fritz","","","2025TNSTR..36....1S","","",""
"170156","AT 2024agkr","02:11:20.027","-05:15:05.26","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF25aaabezb","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","20.2827","g-ZTF","2024-12-30 02:54:06.001","Fritz","","","2025TNSTR..36....1S","","",""
"170155","AT 2024agkq","04:01:43.399","-22:45:47.76","","","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","","ATLAS, Pan-STARRS, ZTF","ZTF25aaabnxh","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.561","g-ZTF","2024-12-31 05:32:47.999","Fritz","","","2025TNSTR..36....1S","","",""
"170154","AT 2024agkp","04:05:17.178","+00:56:07.91","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF25aaaboyn","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","20.3206","g-ZTF","2024-12-30 05:16:30.002","Fritz","","","2025TNSTR..36....1S","","",""
"170153","AT 2024agko","07:08:41.097","+22:26:52.43","","","","","ZTF","ZTF","","ZTF","ZTF25aaabyaa","P48 - ZTF-Cam","","1","1","","20.5591","g-ZTF","2024-12-27 06:46:15.003","Fritz","","","2025TNSTR..36....1S","","",""
"170151","AT 2024agkn","04:10:40.514","+29:40:52.80","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF24abzxvan","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","20.8419","g-ZTF","2024-12-27 06:59:22.997","Fritz","","","2025TNSTR..36....1S","","",""
"170150","AT 2024agkm","01:47:26.482","+25:44:43.19","","","","","ZTF","ZTF","","ZTF","ZTF24abzmbva","P48 - ZTF-Cam","","1","1","","20.0445","g-ZTF","2024-12-27 03:58:13.998","Fritz","","","2025TNSTR..36....1S","","",""
"170149","AT 2024agkl","08:21:35.459","+51:44:48.75","","","","","ZTF","ZTF","","ZTF","ZTF25aaadytl","P48 - ZTF-Cam","","1","1","","20.7379","g-ZTF","2024-12-31 10:14:15.000","Fritz","","","2025TNSTR..36....1S","","",""
"170148","AT 2024agkk","06:46:10.241","+24:38:54.41","","","","","ZTF","ZTF","","ZTF","ZTF24abznbyj","P48 - ZTF-Cam","","1","1","","19.3621","g-ZTF","2024-12-27 06:46:56.000","Fritz","","","2025TNSTR..36....1S","","",""
"170146","AT 2024agkj","08:36:22.460","+42:01:32.42","","","","","ZTF","ZTF","","ZTF","ZTF25aaaecsu","P48 - ZTF-Cam","","1","1","","20.8043","g-ZTF","2024-12-30 10:43:29.999","Fritz","","","2025TNSTR..36....1S","","",""
"170145","AT 2024agki","07:18:24.444","+05:24:06.78","","","","","ZTF","ZTF","","ZTF","ZTF24abztaiy","P48 - ZTF-Cam","","1","1","","20.4046","r-ZTF","2024-12-29 06:55:37.001","Fritz","","","2025TNSTR..36....1S","","",""
"170141","AT 2024agkh","12:18:01.460","+32:38:58.33","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25r","PS2 - GPC2","","1","1","","21.01","w-P1","2024-12-31 13:59:27.744","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170140","AT 2024agkg","12:37:02.879","+15:10:17.84","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24oee","PS1 - GPC1","","1","1","","21.05","w-P1","2024-12-28 13:34:53.760","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170139","AT 2024agkf","07:27:40.840","+13:46:05.96","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25o","PS1 - GPC1","","1","1","","20.02","w-P1","2024-12-30 13:28:39.648","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170138","AT 2024agke","13:26:29.407","-02:30:43.35","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25n","PS2 - GPC2","","1","1","","20.73","w-P1","2024-12-31 15:00:27.648","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170137","AT 2024agkd","03:36:24.407","-85:37:53.24","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25acf","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.327","cyan-ATLAS","2024-12-29 19:25:59.808","ATLAS_Bot1","","","2025TNSTR..18....1T","","",""
"170136","AT 2024agkc","07:49:08.100","+29:35:07.00","","","SDSS J074908.30+293507.2","0.06136","ILMT","ILMT","","ILMT","","ILMT - 4K-IMG3","","1","1","","19.46","r-Sloan","2024-12-30 19:49:39.730","Kumar Pranshu","","","2025TNSTR..20....1P","","",""
"170134","AT 2024agkb","04:55:45.258","-00:06:27.53","","","SDSS J045545.23-000628.1","","ALeRCE","ZTF","","ZTF","ZTF24acaegth","P48 - ZTF-Cam","","1","1","","20.3347","g-ZTF","2024-12-30 05:19:54.002","ALeRCE","","","2025TNSTR..17....1M","","",""
"170130","AT 2024agka","13:17:16.993","+02:03:56.62","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25j","PS2 - GPC2","","1","1","","20.94","w-P1","2024-12-31 15:02:18.240","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170129","AT 2024agjz","13:18:27.336","-02:45:32.54","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25i","PS2 - GPC2","","1","1","","20.69","w-P1","2024-12-31 14:58:37.920","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170128","AT 2024agjy","13:00:24.179","+17:34:45.44","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25g","PS2 - GPC2","","1","1","","21.38","w-P1","2024-12-30 14:04:50.880","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170127","AT 2024agjx","11:05:25.295","-15:54:04.50","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24oed","PS2 - GPC2","","1","1","","20.91","w-P1","2024-12-28 13:51:15.264","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170126","AT 2024agjw","10:18:46.749","+30:49:19.40","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24oec","PS1 - GPC1","","1","1","","21.9","w-P1","2024-12-28 12:17:16.800","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170125","AT 2024agjv","11:45:03.863","-04:36:00.42","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25f","PS1 - GPC1","","1","1","","21.1","w-P1","2024-12-30 15:07:29.280","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170123","AT 2024agju","12:29:32.572","+26:59:25.79","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25d","PS2 - GPC2","","1","1","","21.05","w-P1","2024-12-31 14:03:09.792","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170122","AT 2024agjt","04:03:08.583","+28:42:39.38","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24oeb","PS2 - GPC2","","1","1","","21.21","w-P1","2024-12-30 05:47:25.728","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170121","AT 2024agjs","10:34:28.338","+29:52:43.07","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24oea","PS1 - GPC1","","1","1","","21.64","w-P1","2024-12-28 12:16:22.368","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170120","AT 2024agjr","12:36:10.374","+05:21:17.09","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24odz","PS2 - GPC2","","1","1","","21.14","w-P1","2024-12-29 14:13:56.928","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170119","AT 2024agjq","11:31:19.796","+20:31:09.72","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24ody","PS1 - GPC1","","1","1","","21.47","w-P1","2024-12-29 13:01:52.608","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170118","AT 2024agjp","08:12:41.205","+03:26:15.43","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24odx","PS2 - GPC2","","1","1","","21.15","w-P1","2024-12-29 12:38:00.960","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170116","AT 2024agjo","13:43:31.250","-51:21:54.94","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25aaa","Gaia - Gaia-photometric","","1","1","","18.13","G-Gaia","2024-12-29 22:09:07.200","Gaia_Bot1","","","2025TNSTR..19....1H","","",""
"170115","AT 2024agjn","13:15:13.620","-37:35:22.31","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia24duw","Gaia - Gaia-photometric","","1","1","","17.9","G-Gaia","2024-12-29 05:41:16.800","Gaia_Bot1","","","2025TNSTR..19....1H","","",""
"170114","AT 2024agjm","22:41:48.200","-40:59:21.73","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia24dus","Gaia - Gaia-photometric","","1","1","","18.1","G-Gaia","2024-12-29 11:26:52.800","Gaia_Bot1","","","2025TNSTR..19....1H","","",""
