"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"168602","AT 2024aejn","14:36:50.852","+16:50:33.51","","","","","ZTF","ZTF","","ZTF","ZTF24abykwsz","P48 - ZTF-Cam","","1","1","","18.4903","r-ZTF","2024-12-20 11:45:19.998","Fritz","","","",""
"168600","AT 2024aejl","22:14:57.267","-37:13:32.42","","","","","GOTO","GOTO","","GOTO","GOTO24jea","GOTO-S - GOTO-3","","1","1","","19.09","L-GOTO","2024-12-20 10:30:59.616","GOTO_bot","","","",""
"168599","AT 2024aejk","07:43:07.036","-84:01:37.67","","","","","GOTO","GOTO","","GOTO","GOTO24jdv","GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","19.12","L-GOTO","2024-12-20 11:30:19.296","GOTO_bot","","","",""
"168597","AT 2024aeji","22:46:16.129","-35:56:53.92","","","","","GOTO","GOTO","","GOTO","GOTO24jdw","GOTO-S - GOTO-3","","1","1","","18.8","L-GOTO","2024-12-20 11:11:58.560","GOTO_bot","","","",""
"168595","AT 2024aejg","13:16:56.406","+80:07:47.17","","","","","ZTF","ZTF","","ZTF","ZTF24abykosx","P48 - ZTF-Cam","","1","1","","19.1582","g-ZTF","2024-12-20 10:19:59.001","Fritz","","","",""
"168594","AT 2024aejf","22:20:19.148","+17:03:29.45","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rnt","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","18.761","orange-ATLAS","2024-12-20 06:28:20.352","ATLAS_Bot1","","","",""
"168593","AT 2024aeje","01:27:13.486","-12:11:11.86","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rns","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02","","1","1","","18.875","orange-ATLAS","2024-12-20 07:41:43.296","ATLAS_Bot1","","","",""
"168591","AT 2024aejc","22:28:38.925","+06:35:49.75","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rnq","ATLAS-HKO - ATLAS-02","","1","1","","19.374","orange-ATLAS","2024-12-20 05:17:46.752","ATLAS_Bot1","","","",""
"168590","AT 2024aejb","02:41:39.163","-70:20:10.46","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rnp","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","18.53","orange-ATLAS","2024-12-20 02:39:16.704","ATLAS_Bot1","","","",""
"168589","AT 2024aeja","23:58:56.662","-14:27:17.58","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rni","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02","","1","1","","19.106","orange-ATLAS","2024-12-20 06:37:28.992","ATLAS_Bot1","","","",""
"168583","AT 2024aeiu","03:05:06.738","-15:54:25.91","","","","","ZTF","ZTF","","ZTF","ZTF24abyipps","P48 - ZTF-Cam","","1","1","","19.2198","g-ZTF","2024-12-20 06:08:03.001","Fritz","","","",""
"168582","AT 2024aeit","03:17:10.774","-44:55:55.22","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rnb","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.183","orange-ATLAS","2024-12-20 02:54:52.416","ATLAS_Bot1","","","",""
"168578","AT 2024aeip","23:11:00.106","-12:31:44.91","","","","","ZTF, YSE","ZTF, Pan-STARRS","","Pan-STARRS; YSE; ZTF","ZTF24abydfqs","P48 - ZTF-Cam, PS2 - GPC2","","1","1","","19.5727","g-ZTF","2024-12-19 02:08:01.996","Fritz","","","",""
"168575","AT 2024aeim","00:47:46.749","+49:20:33.80","","","","","ZTF","ZTF","","ZTF","ZTF24abyibnx","P48 - ZTF-Cam","","1","1","","20.2151","g-ZTF","2024-12-19 05:13:43.000","Fritz","","","",""
"168574","AT 2024aeil","01:13:41.694","+32:49:16.98","","","","","GOTO","GOTO","","GOTO","GOTO24jdl","GOTO-N - GOTO-1","","1","1","","19.02","L-GOTO","2024-12-19 23:43:21.216","GOTO_bot","","","",""
"168573","AT 2024aeik","05:06:09.070","+08:38:02.60","","","","","XOSS","XOSS","","XOSS","KATS24Y003","Other - Other","","1","1","","16.32","Clear-","2024-12-19 19:22:23.808","Zhang","","2024TNSTR4968....1X","",""
"168572","AT 2024aeij","13:55:52.400","-28:27:20.20","","","","","MASTER","MASTER","","MASTER","MASTER OT J135552.40-282720.2","Other - Other","","1","1","","18.4","Clear-","2024-12-19 07:38:27.168","MASTER","","2024TNSTR4966....1K","",""
"168571","AT 2024aeii","04:35:57.140","-47:15:06.50","","","","","MASTER","MASTER","","MASTER","MASTER OT J043557.14-471506.5","Other - Other","","1","1","","19.9","Clear-","2024-12-19 05:04:05.952","MASTER","","2024TNSTR4966....1K","",""
"168570","AT 2024aeih","04:43:59.700","-49:41:03.30","","","","","MASTER","MASTER","","MASTER","MASTER OT J044359.70-494103.3","Other - Other","","1","1","","20.4","Clear-","2024-12-19 05:00:29.952","MASTER","","2024TNSTR4966....1K","",""
"168559","AT 2024aehw","12:39:13.485","-33:11:04.61","","","","","GOTO","GOTO","","GOTO","GOTO24jde","GOTO-S - GOTO-3","","1","1","","18.74","L-GOTO","2024-12-19 17:15:20.736","GOTO_bot","","2024TNSTR4965....1R","",""
"168556","AT 2024aeht","23:13:45.208","+25:58:03.83","","","","","ALeRCE","ZTF","","ALeRCE","ZTF18adqqeae","P48 - ZTF-Cam","","1","1","","19.511","g-ZTF","2024-12-19 02:19:57.000","ALeRCE","","2024TNSTR4959....1M","",""
"168555","AT 2024aehs","23:16:19.267","-02:23:41.43","","","SDSS J231619.27-022341.7","","ALeRCE","ZTF","","ALeRCE","ZTF24abydkda","P48 - ZTF-Cam","","1","1","","19.815","r-ZTF","2024-12-19 03:05:13.001","ALeRCE","","2024TNSTR4959....1M","",""
"168554","AT 2024aehr","02:03:24.749","+39:26:09.77","","","","","ALeRCE","ZTF","","ALeRCE","ZTF24abyegeg","P48 - ZTF-Cam","","1","1","","20.1276","r-ZTF","2024-12-19 06:50:29.996","ALeRCE","","2024TNSTR4959....1M","",""
"168553","AT 2024aehq","07:30:34.151","+70:12:07.32","","","WISEA J073034.16+701207.1","","ALeRCE","ZTF","","ALeRCE","ZTF24abyfotc","P48 - ZTF-Cam","","1","1","","19.8343","r-ZTF","2024-12-19 08:58:25.997","ALeRCE","","2024TNSTR4959....1M","",""
"168552","AT 2024aehp","08:21:07.471","+28:44:22.30","","","SDSS J082107.46+284422.0","","ALeRCE","ZTF","","ALeRCE","ZTF24abygbss","P48 - ZTF-Cam","","1","1","","19.5697","r-ZTF","2024-12-19 08:34:33.001","ALeRCE","","2024TNSTR4959....1M","",""
"168551","AT 2024aeho","06:39:31.430","+29:36:08.36","","","","","ALeRCE","ZTF","","ALeRCE","ZTF24abygeqh","P48 - ZTF-Cam","","1","1","","19.7611","r-ZTF","2024-12-19 08:16:50.998","ALeRCE","","2024TNSTR4959....1M","",""
"168550","AT 2024aehn","15:16:23.176","-00:16:52.03","","","SDSS J151623.34-001651.8","0.1216608","ALeRCE","ZTF","","ALeRCE","ZTF24abyhmra","P48 - ZTF-Cam","","1","1","","19.4214","r-ZTF","2024-12-19 13:21:32.003","ALeRCE","","2024TNSTR4959....1M","",""
"168549","AT 2024aehm","06:33:08.891","+56:36:02.73","","","","","YSE","Pan-STARRS","","Pan-STARRS; YSE","PS24mtk","PS2 - GPC2","","1","1","","20.36","i-P1","2024-12-19 10:14:45.888","YSE_Bot1","","2024TNSTR4970....1J","",""
"168548","AT 2024aehl","22:48:59.312","+28:20:39.24","","","","","YSE","Pan-STARRS","","Pan-STARRS; YSE","PS24mti","PS2 - GPC2","","1","1","","20.76","r-P1","2024-12-19 05:04:20.640","YSE_Bot1","","2024TNSTR4970....1J","",""
"168547","AT 2024aehk","02:04:54.550","-02:23:30.04","","","","","YSE","Pan-STARRS","","Pan-STARRS; YSE","PS24mth","PS1 - GPC1","","1","1","","20.32","i-P1","2024-12-19 07:00:21.888","YSE_Bot1","","2024TNSTR4970....1J","",""
"168540","AT 2024aehd","12:18:16.167","+65:35:11.59","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rmv","ATLAS-HKO - ATLAS-02","","1","1","","18.806","orange-ATLAS","2024-12-19 14:58:44.832","ATLAS_Bot1","","2024TNSTR4960....1T","",""
"168539","AT 2024aehc","11:47:00.189","+74:02:07.84","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rmu","ATLAS-HKO - ATLAS-02","","1","1","","17.872","orange-ATLAS","2024-12-19 14:23:55.680","ATLAS_Bot1","","2024TNSTR4960....1T","",""
"168537","AT 2024aeha","02:31:32.760","-59:52:10.10","","","","","GOTO","GOTO","","GOTO","GOTO24jda","GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","18.93","L-GOTO","2024-12-19 13:34:38.208","GOTO_bot","","2024TNSTR4965....1R","",""
"168525","AT 2024aegp","02:50:50.467","+45:58:03.39","","","","","ZTF","ZTF","","ZTF","ZTF24abyehsi","P48 - ZTF-Cam","","1","1","","18.7417","r-ZTF","2024-12-19 06:54:40.003","Fritz","","2024TNSTR4971....1S","",""
"168522","SN 2024aegm","07:06:14.392","+23:35:10.28","SN Ia","0.024617","","","ZTF","ZTF","ZTF","ZTF","ZTF24abyfijk","P48 - ZTF-Cam","P60 - SEDM","1","1","","17.0953","r-ZTF","2024-12-19 08:19:01.004","Fritz","","2024TNSTR4971....1S","",""
"168511","AT 2024aegb","09:33:46.251","+43:01:04.18","","","","","ZTF","ZTF","","ZTF","ZTF24abyekog","P48 - ZTF-Cam","","1","1","","19.5912","r-ZTF","2024-12-19 07:21:59.996","Fritz","","2024TNSTR4971....1S","",""
"168504","AT 2024aefu","02:19:10.208","+15:59:27.16","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abydvcs","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.1342","g-ZTF","2024-12-19 05:55:56.999","Fritz","","2024TNSTR4971....1S","",""
"168499","AT 2024aefp","02:00:25.548","-15:01:23.79","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rmb","ATLAS-CHL - ATLAS-04","","1","1","","18.882","orange-ATLAS","2024-12-19 02:00:23.040","ATLAS_Bot1","","2024TNSTR4960....1T","",""
"168489","AT 2024aeff","00:19:28.908","+47:06:22.84","","","","","GOTO","GOTO","","GOTO","GOTO24jcb","GOTO-N - GOTO-1","","1","1","","19.26","L-GOTO","2024-12-18 20:48:35.712","GOTO_bot","","2024TNSTR4954....1K","",""
