"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"168795","AT 2024aeqx","13:09:23.508","+54:00:31.90","","","","","ZTF","ZTF","","ZTF","ZTF24abzgbbf","P48 - ZTF-Cam","","1","1","","18.953","g-ZTF","2024-12-23 08:55:08.002","Fritz","","2024TNSTR5035....1S","",""
"168791","AT 2024aeqt","11:47:23.505","+22:24:28.01","","","","","ZTF","ZTF","","ZTF","ZTF18aaisvvo","P48 - ZTF-Cam","","1","1","","19.8452","g-ZTF","2024-12-23 11:19:01.997","Fritz","","2024TNSTR5035....1S","",""
"168790","AT 2024aeqs","04:27:01.819","-42:11:59.63","","","","","GOTO","GOTO","","GOTO","GOTO24jhn","GOTO-S - GOTO-4","","1","1","","15.93","L-GOTO","2024-12-23 12:38:20.832","GOTO_bot","","2024TNSTR5031....1O","",""
"168789","AT 2024aeqr","00:40:33.010","-48:45:09.99","","","","","GOTO","GOTO","","GOTO","GOTO24jhm","GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","19.72","L-GOTO","2024-12-23 12:07:56.064","GOTO_bot","","2024TNSTR5031....1O","",""
"168783","AT 2024aeql","13:25:15.395","-42:58:33.75","","","","","BlackGEM, ULL-ASTRO-MASTER","BlackGEM, ULL-ASTRO-MASTER","","BlackGEM; ULL-ASTRO-MASTER","BGEM J132515.39-425833.7","BG2 - BlackGEM-Cam2, LCO1m - Sinistro","","1","1","","18.47","BG-q-BlackGem","2024-12-23 08:20:36.000","BlackGEM_Bot1","","2024TNSTR5026....1T","",""
"168776","AT 2024aeqe","00:33:15.109","+14:26:36.19","","","","","ZTF","ZTF","","ZTF","ZTF24abzapei","P48 - ZTF-Cam","","1","1","","19.6045","g-ZTF","2024-12-23 02:34:11.003","Fritz","","2024TNSTR5035....1S","",""
"168774","AT 2024aeqc","23:14:56.358","+46:34:45.19","","","","","ZTF","ZTF","","ZTF","ZTF24abzasaz","P48 - ZTF-Cam","","1","1","","19.2249","g-ZTF","2024-12-23 02:50:23.997","Fritz","","2024TNSTR5035....1S","",""
"168773","AT 2024aeqb","23:23:11.146","+01:55:00.48","","","","","ZTF","ZTF","","ZTF","ZTF24abzaqzi","P48 - ZTF-Cam","","1","1","","19.3337","g-ZTF","2024-12-23 02:40:18.998","Fritz","","2024TNSTR5035....1S","",""
"168769","AT 2024aepx","05:42:09.316","-20:04:38.04","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rre","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.632","cyan-ATLAS","2024-12-22 22:28:23.232","ATLAS_Bot1","","2024TNSTR5025....1T","",""
"168767","AT 2024aepv","00:34:08.059","-29:33:27.01","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rrb","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.343","cyan-ATLAS","2024-12-22 20:04:00.768","ATLAS_Bot1","","2024TNSTR5012....1T","",""
"168763","AT 2024aepr","11:00:07.580","+15:44:56.83","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rqk","ATLAS-HKO - ATLAS-02","","1","1","","18.73","orange-ATLAS","2024-12-22 13:36:02.016","ATLAS_Bot1","","2024TNSTR5012....1T","",""
"168757","AT 2024aepl","11:10:07.257","+25:20:20.37","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS; ZTF","ATLAS24rpz","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","18.198","orange-ATLAS","2024-12-22 13:35:23.136","ATLAS_Bot1","","2024TNSTR5012....1T","",""
