"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"170016","AT 2024agge","14:35:24.948","+24:07:20.77","","","SDSS J143524.94+240720.3","","ALeRCE","ZTF","","ZTF","ZTF24acahubb","P48 - ZTF-Cam","","1","1","","20.0268","r-ZTF","2024-12-31 11:58:48.996","ALeRCE","","","2024TNSTR5167....1M","","",""
"170015","AT 2024aggd","14:21:55.255","+28:58:50.21","","","SDSS J142155.28+285850.1","","ALeRCE","ZTF","","ZTF","ZTF24acahubi","P48 - ZTF-Cam","","1","1","","20.0467","r-ZTF","2024-12-31 11:58:48.996","ALeRCE","","","2024TNSTR5167....1M","","",""
"170006","AT 2024agfu","05:00:13.668","-22:11:07.87","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS24scc","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","18.878","cyan-ATLAS","2024-12-31 01:19:18.048","ATLAS_Bot1","","","2024TNSTR5168....1T","","",""
"170005","AT 2024agft","05:44:35.511","+31:56:16.50","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24sch","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","18.137","orange-ATLAS","2024-12-31 10:10:56.928","ATLAS_Bot1","","","2024TNSTR5168....1T","","",""
"169857","AT 2024agfh","02:03:26.296","-08:44:36.30","","","","","ZTF","ZTF","","ZTF","ZTF24abzxllj","P48 - ZTF-Cam","","1","1","","19.9999","g-ZTF","2024-12-30 02:56:07.998","Fritz","","","2024TNSTR5174....1S","","",""
"169730","AT 2024agal","00:41:33.690","+40:57:13.30","","","M31","","","","","","OMB-PNV22","Other - Other","","1","1","","19.3","Clear-","2024-12-30 19:13:43.000","Flavio Castellani","","","2024TNSTR5155....1C","","",""
"169724","AT 2024agaf","14:59:45.236","+09:24:07.02","","","","","GOTO, ZTF","GOTO, ZTF","","GOTO, ZTF","GOTO24jrr","GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","18.78","L-GOTO","2024-12-30 05:47:32.640","GOTO_bot","","","2024TNSTR5152....1O","","",""
"169719","AT 2024agaa","10:24:15.661","+51:56:14.69","","","","","YSE","Pan-STARRS","","Pan-STARRS, YSE","PS24nvw","PS2 - GPC2","","1","1","","20.39","r-P1","2024-12-30 13:41:43.296","YSE_Bot1","","","2024TNSTR5160....1J","","",""
"169718","AT 2024afzz","10:21:23.417","+56:33:31.23","","","","","YSE","Pan-STARRS","","Pan-STARRS, YSE","PS24nvv","PS2 - GPC2","","1","1","","21.28","g-P1","2024-12-30 13:38:30.624","YSE_Bot1","","","2024TNSTR5160....1J","","",""
"169715","AT 2024afzw","15:19:52.189","+61:41:20.60","","","","","ALeRCE","ZTF","","ALeRCE","ZTF24acacfdu","P48 - ZTF-Cam","","1","1","","20.5374","g-ZTF","2024-12-30 13:17:18.997","ALeRCE","","","2024TNSTR5146....1M","","",""
"169714","AT 2024afzv","16:20:27.485","+69:32:14.64","","","","","ALeRCE","ZTF","","ALeRCE","ZTF24acacflw","P48 - ZTF-Cam","","1","1","","20.0882","g-ZTF","2024-12-30 13:16:35.996","ALeRCE","","","2024TNSTR5146....1M","","",""
"169710","AT 2024afzr","22:38:36.847","-02:56:26.19","","","SDSS J223836.87-025625.9","","ALeRCE","ZTF","","ALeRCE","ZTF24abzrkyw","P48 - ZTF-Cam","","1","1","","18.5228","g-ZTF","2024-12-30 02:18:27.999","ALeRCE","","","2024TNSTR5146....1M","","",""
"169709","AT 2024afzq","13:08:42.762","-19:04:41.84","","","WISEA J130842.88-190443.5","","ALeRCE","ZTF","","ALeRCE","ZTF24abzwzbx","P48 - ZTF-Cam","","1","1","","19.0141","g-ZTF","2024-12-30 13:48:20.002","ALeRCE","","","2024TNSTR5146....1M","","",""
"169708","AT 2024afzp","22:32:36.060","-03:11:58.09","","","SDSS J223236.11-031157.0","","ALeRCE","ZTF","","ALeRCE","ZTF24abzxgbv","P48 - ZTF-Cam","","1","1","","20.0666","g-ZTF","2024-12-30 02:18:27.999","ALeRCE","","","2024TNSTR5146....1M","","",""
"169707","AT 2024afzo","01:19:08.765","-12:16:21.58","","","WISEA J011908.78-121622.0","","ALeRCE","ZTF","","ALeRCE","ZTF24abzxlyf","P48 - ZTF-Cam","","1","1","","19.5205","g-ZTF","2024-12-30 02:58:10.998","ALeRCE","","","2024TNSTR5146....1M","","",""
"169706","AT 2024afzn","10:26:29.488","+09:40:55.88","","","SDSS J102629.34+094056.1","","ALeRCE","ZTF","","ALeRCE","ZTF24abzzplu","P48 - ZTF-Cam","","1","1","","19.3192","r-ZTF","2024-12-30 07:45:32.999","ALeRCE","","","2024TNSTR5146....1M","","",""
"169705","AT 2024afzm","10:53:44.789","+24:33:44.28","","","SDSS J105344.51+243341.5","0.14256","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","","ALeRCE, Pan-STARRS","ZTF24acabtet","P48 - ZTF-Cam, PS2 - GPC2","","1","1","","19.4989","g-ZTF","2024-12-30 10:55:13.002","ALeRCE","","","2024TNSTR5146....1M","","",""
"169704","AT 2024afzl","10:17:10.990","+31:12:30.10","","","SDSS J101710.83+311229.1","0.0944805","ALeRCE","ZTF","","ALeRCE","ZTF24acabtui","P48 - ZTF-Cam","","1","1","","19.821","g-ZTF","2024-12-30 11:26:02.999","ALeRCE","","","2024TNSTR5146....1M","","",""
"169703","AT 2024afzk","12:36:32.765","+59:05:08.96","","","SDSS J123632.54+590507.0","","ALeRCE","ZTF","","ALeRCE","ZTF24acacecq","P48 - ZTF-Cam","","1","1","","20.4323","g-ZTF","2024-12-30 12:53:56.000","ALeRCE","","","2024TNSTR5146....1M","","",""
"169701","AT 2024afzi","16:21:22.697","+70:51:37.27","","","WISEA J162122.38+705138.7","","ALeRCE","ZTF","","ALeRCE","ZTF24acacewv","P48 - ZTF-Cam","","1","1","","20.1502","g-ZTF","2024-12-30 13:16:35.996","ALeRCE","","","2024TNSTR5146....1M","","",""
"169700","AT 2024afzh","16:50:02.796","+28:10:37.25","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24sbq","ATLAS-HKO - ATLAS-02","","1","1","","18.5","orange-ATLAS","2024-12-30 15:28:26.400","ATLAS_Bot1","","","2024TNSTR5147....1T","","",""
"169699","AT 2024afzg","16:43:06.216","+25:56:35.51","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24sbp","ATLAS-HKO - ATLAS-02","","1","1","","17.543","orange-ATLAS","2024-12-30 15:28:26.400","ATLAS_Bot1","","","2024TNSTR5147....1T","","",""
"169698","AT 2024afzf","07:32:35.255","-17:18:14.87","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24sbn","ATLAS-CHL - ATLAS-04","","1","1","","19.194","orange-ATLAS","2024-12-30 05:46:33.024","ATLAS_Bot1","","","2024TNSTR5147....1T","","",""
"169697","AT 2024afze","11:33:30.063","+18:30:16.74","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24sbm","ATLAS-HKO - ATLAS-02","","1","1","","18.439","orange-ATLAS","2024-12-30 13:40:40.224","ATLAS_Bot1","","","2024TNSTR5147....1T","","",""
"169696","AT 2024afzd","12:03:21.016","+07:35:48.70","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24sbl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","19.118","orange-ATLAS","2024-12-30 14:00:23.040","ATLAS_Bot1","","","2024TNSTR5147....1T","","",""
"169690","AT 2024afyx","07:17:25.302","+15:48:44.62","","","","","","","","","","Other - Other","","1","1","","17.9","Clear-","2024-12-30 13:53:21.666","Ziyang Mai","","","2024TNSTR5157....1M","","",""
"169680","AT 2024afyn","15:15:34.585","+31:27:59.92","","","","","GOTO","GOTO","","GOTO","GOTO24jrd","GOTO-N - GOTO-1, GOTO-N - GOTO-2","","1","1","","19.66","L-GOTO","2024-12-30 06:22:15.744","GOTO_bot","","","2024TNSTR5154....1R","","",""
"169678","AT 2024afyl","08:49:18.407","+11:20:45.80","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF24acabxwm","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.3043","r-ZTF","2024-12-30 06:05:42.999","Fritz","","","2024TNSTR5161....1S","","",""
"169676","AT 2024afyj","10:31:15.097","+30:17:29.75","","","","","ZTF","ZTF","","ZTF","ZTF18aarmiwj","P48 - ZTF-Cam","","1","1","","19.1442","r-ZTF","2024-12-30 06:23:25.995","Fritz","","","2024TNSTR5161....1S","","",""
"169675","AT 2024afyi","01:33:10.386","+30:45:34.55","","","M33","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Other - Other, P48 - ZTF-Cam","","1","1","","17.6","Clear-","2024-12-30 10:45:25.000","Koichi Itagaki","","","2024TNSTR5156....1I","","",""
"169674","AT 2024afyh","15:10:52.735","+31:04:30.80","","","","","GOTO, ZTF","GOTO, ZTF","","GOTO, ZTF","GOTO24jqs","GOTO-N - GOTO-1, P48 - ZTF-Cam","","1","1","","19.45","L-GOTO","2024-12-30 05:14:27.168","GOTO_bot","","","2024TNSTR5151....1K","","",""
"169672","AT 2024afyf","15:07:35.062","+26:53:24.77","","","","","GOTO, ALeRCE","GOTO, ZTF","","GOTO, ZTF","GOTO24jrk","GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","19.43","L-GOTO","2024-12-30 06:22:15.744","GOTO_bot","","","2024TNSTR5153....1R","","",""
"169671","AT 2024afye","15:08:59.881","+11:14:43.60","","","","","GOTO","GOTO","","GOTO","GOTO24jra","GOTO-N - GOTO-1, GOTO-N - GOTO-2","","1","1","","19.5","L-GOTO","2024-12-30 06:32:40.416","GOTO_bot","","","2024TNSTR5153....1R","","",""
"169670","AT 2024afyd","15:10:00.327","+10:54:20.83","","","","","GOTO, ALeRCE","GOTO, ZTF","","GOTO, ZTF","GOTO24jrb","GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","19.18","L-GOTO","2024-12-30 06:32:40.416","GOTO_bot","","","2024TNSTR5153....1R","","",""
"169662","AT 2024afxv","01:03:15.678","-12:11:09.79","","","","","ZTF","ZTF","","ZTF","ZTF24abzxlvu","P48 - ZTF-Cam","","1","1","","19.5448","g-ZTF","2024-12-30 02:58:10.997","Fritz","","","2024TNSTR5161....1S","","",""
