"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"168697","AT 2024aend","02:25:15.194","-49:58:33.65","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rpo","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.629","cyan-ATLAS","2024-12-21 20:21:32.256","ATLAS_Bot1","","2024TNSTR4996....1T","",""
"168696","AT 2024aenc","03:36:04.532","-48:03:31.37","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rpn","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.572","cyan-ATLAS","2024-12-21 21:07:24.096","ATLAS_Bot1","","2024TNSTR4996....1T","",""
"168695","AT 2024aenb","00:19:51.591","-61:44:45.16","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rpm","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","18.871","cyan-ATLAS","2024-12-21 19:09:41.760","ATLAS_Bot1","","2024TNSTR4996....1T","",""
"168694","AT 2024aena","13:20:54.372","+58:34:18.24","","","","","ATLAS","ATLAS","","ATLAS","ATLAS18qfa","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","18.138","orange-ATLAS","2024-12-21 14:38:21.408","ATLAS_Bot1","","2024TNSTR4996....1T","",""
"168691","AT 2024aemy","00:10:43.773","+36:01:28.17","","","","","YSE","Pan-STARRS","","Pan-STARRS; YSE","PS24mvw","PS2 - GPC2","","1","1","","20.65","r-P1","2024-12-21 05:01:39.936","YSE_Bot1","","2024TNSTR5002....1J","",""
"168689","AT 2024aemw","10:05:49.708","+20:08:03.89","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24row","ATLAS-HKO - ATLAS-02","","1","1","","18.617","orange-ATLAS","2024-12-21 13:02:11.616","ATLAS_Bot1","","2024TNSTR4996....1T","",""
"168688","AT 2024aemv","23:52:45.263","-07:49:58.82","","","","","GOTO","GOTO","","GOTO","GOTO24jge","GOTO-N - GOTO-1","","1","1","","19.33","L-GOTO","2024-12-20 20:54:04.032","GOTO_bot","","2024TNSTR5000....1O","",""
"168687","AT 2024aemu","13:14:08.429","-44:27:42.11","","","","","GOTO","GOTO","","GOTO","GOTO24jgb","GOTO-S - GOTO-4","","1","1","","19.27","L-GOTO","2024-12-21 16:35:44.736","GOTO_bot","","2024TNSTR5000....1O","",""
"168686","AT 2024aemt","09:03:50.583","-17:31:47.16","","","","","GOTO","GOTO","","GOTO","GOTO24jfl","GOTO-S - GOTO-3","","1","1","","19.94","L-GOTO","2024-12-21 13:13:23.808","GOTO_bot","","2024TNSTR4998....1K","",""
"168682","AT 2024aemp","09:45:05.802","-19:35:27.34","","","","","GOTO","GOTO","","GOTO","GOTO24jfs","GOTO-S - GOTO-4","","1","1","","18.77","L-GOTO","2024-12-21 14:19:59.808","GOTO_bot","","2024TNSTR5000....1O","",""
"168680","AT 2024aemn","16:30:54.864","+07:46:58.60","","","","","ZTF","ZTF","","ZTF","ZTF24abyutxq","P48 - ZTF-Cam","","1","1","","19.0674","r-ZTF","2024-12-20 13:41:17.998","Fritz","","2024TNSTR5004....1S","",""
"168679","AT 2024aemm","16:33:13.846","+09:04:02.83","","","","","ZTF","ZTF","","ZTF","ZTF24abyldon","P48 - ZTF-Cam","","1","1","","19.1761","r-ZTF","2024-12-20 13:34:20.997","Fritz","","2024TNSTR5004....1S","",""
"168678","AT 2024aeml","04:58:15.740","-74:16:30.86","","","","","GOTO","GOTO","","GOTO","GOTO24jfc","GOTO-S - GOTO-3","","1","1","","19.35","L-GOTO","2024-12-21 11:09:18.720","GOTO_bot","","2024TNSTR4998....1K","",""
"168677","AT 2024aemk","05:49:02.436","-20:03:35.08","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS; ZTF","ATLAS24rov","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","","1","1","","19.093","orange-ATLAS","2024-12-21 04:26:36.960","ATLAS_Bot1","","2024TNSTR4996....1T","",""
"168676","AT 2024aemj","20:33:14.738","+86:08:29.73","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rot","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","16.633","orange-ATLAS","2024-12-21 05:37:11.424","ATLAS_Bot1","","2024TNSTR4996....1T","",""
